"id_individual","choice_task","alt1_sq","alt1_farm2","alt1_farm3","alt1_height2","alt1_height3","alt1_redkite","alt1_distance","alt1_cost","alt2_farm2","alt2_farm3","alt2_height2","alt2_height3","alt2_redkite","alt2_distance","alt2_cost","alt3_farm2","alt3_farm3","alt3_height2","alt3_height3","alt3_redkite","alt3_distance","alt3_cost","age","female","education","choice"
200,8,1,0,0,0,0,0,0,0,1,0,0,1,5,0.75,2,0,1,1,0,0,0.75,3,48,0,1,3
200,9,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,1,1,0,-5,0.25,3,48,0,1,1
200,10,1,0,0,0,0,0,0,0,1,0,1,0,5,0.5,7,0,1,0,0,2.5,0,8,48,0,1,1
201,1,1,0,0,0,0,0,0,0,0,0,0,1,-5,0.5,5,1,0,0,0,-5,0.5,9,61,1,1,2
201,2,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0,8,0,1,0,0,-2.5,1,1,61,1,1,1
201,3,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.75,5,1,0,0,1,2.5,0.5,4,61,1,1,3
201,4,1,0,0,0,0,0,0,0,1,0,0,0,-2.5,0,3,1,0,1,0,5,0.75,1,61,1,1,2
201,5,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,10,0,0,0,1,-5,0.5,9,61,1,1,3
201,6,1,0,0,0,0,0,0,0,0,1,0,1,2.5,0,2,0,1,1,0,-2.5,1,5,61,1,1,2
201,7,1,0,0,0,0,0,0,0,0,1,0,1,-5,0,2,1,0,0,1,2.5,0.25,2,61,1,1,2
201,8,1,0,0,0,0,0,0,0,1,0,0,1,-5,1,3,0,1,1,0,5,1,4,61,1,1,1
201,9,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,7,61,1,1,2
201,10,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,1,5,0,0,0,1,0,0,10,61,1,1,2
202,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,8,49,1,2,1
202,2,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.5,4,1,0,0,0,-5,0.75,10,49,1,2,2
202,3,1,0,0,0,0,0,0,0,0,1,0,1,0,1,8,0,0,1,0,-2.5,0.25,6,49,1,2,1
202,4,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.5,1,0,0,1,0,0,0.5,8,49,1,2,2
202,5,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0.75,4,1,0,0,0,-5,0,6,49,1,2,1
202,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0.25,4,0,0,0,0,0,1,6,49,1,2,2
202,7,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.25,2,0,0,0,1,-2.5,0.5,6,49,1,2,3
202,8,1,0,0,0,0,0,0,0,1,0,0,1,-2.5,0.75,7,0,0,1,0,2.5,0.25,1,49,1,2,NA
202,9,1,0,0,0,0,0,0,0,0,1,1,0,5,0.5,2,1,0,0,0,2.5,0.5,8,49,1,2,2
202,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-5,1,7,49,1,2,2
203,1,1,0,0,0,0,0,0,0,0,1,0,0,5,0.75,10,1,0,1,0,0,0.25,8,34,1,3,1
203,2,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,1,7,1,0,0,0,2.5,0.25,4,34,1,3,1
203,3,1,0,0,0,0,0,0,0,0,1,1,0,5,0.5,2,1,0,0,0,2.5,0.5,8,34,1,3,2
203,4,1,0,0,0,0,0,0,0,0,1,0,1,-5,0.25,10,1,0,0,1,-5,0,4,34,1,3,1
203,5,1,0,0,0,0,0,0,0,1,0,0,1,-2.5,0.75,7,0,0,1,0,2.5,0.25,1,34,1,3,1
203,6,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0,4,1,0,1,0,-2.5,1,9,34,1,3,1
203,7,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,9,1,0,0,1,0,0.75,6,34,1,3,1
203,8,1,0,0,0,0,0,0,0,0,0,0,1,-5,1,9,0,1,0,0,0,0.25,7,34,1,3,1
203,9,1,0,0,0,0,0,0,0,1,0,0,0,-5,1,7,0,0,0,0,5,0.25,6,34,1,3,1
203,10,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0,1,1,0,0,0,5,1,5,34,1,3,1
204,1,1,0,0,0,0,0,0,0,0,1,0,1,-5,0,2,1,0,0,1,2.5,0.25,2,55,0,1,2
204,2,1,0,0,0,0,0,0,0,0,0,0,1,-5,1,9,0,1,0,0,0,0.25,7,55,0,1,2
204,3,1,0,0,0,0,0,0,0,1,0,0,1,5,0.75,2,0,1,1,0,0,0.75,3,55,0,1,1
204,4,1,0,0,0,0,0,0,0,1,0,0,1,2.5,0.25,1,0,1,1,0,0,0.5,3,55,0,1,2
204,5,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.25,2,0,0,0,1,-2.5,0.5,6,55,0,1,2
204,6,1,0,0,0,0,0,0,0,1,0,1,0,5,0,10,1,0,0,1,5,0.5,5,55,0,1,1
204,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,6,0,1,0,1,5,1,9,55,0,1,1
204,8,1,0,0,0,0,0,0,0,1,0,0,1,-5,1,3,0,1,1,0,5,1,4,55,0,1,2
204,9,1,0,0,0,0,0,0,0,0,1,1,0,5,0.5,2,1,0,0,0,2.5,0.5,8,55,0,1,2
204,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,5,0,1,0,1,-5,0.75,10,55,0,1,2
205,1,1,0,0,0,0,0,0,0,1,0,1,0,-2.5,0.25,9,0,1,0,1,5,0.5,3,31,1,1,1
205,2,1,0,0,0,0,0,0,0,1,0,1,0,-5,0.75,9,0,0,0,0,2.5,0,2,31,1,1,3
205,3,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0.75,10,0,1,1,0,2.5,0.25,1,31,1,1,3
205,4,1,0,0,0,0,0,0,0,0,0,0,0,-5,0,10,1,0,0,1,5,0.5,8,31,1,1,1
205,5,1,0,0,0,0,0,0,0,1,0,0,1,5,1,7,0,1,0,1,-5,0.5,5,31,1,1,NA
205,6,1,0,0,0,0,0,0,0,0,0,0,0,5,0.75,7,0,0,0,1,-5,0,2,31,1,1,3
205,7,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0.75,6,0,1,1,0,2.5,0.5,6,31,1,1,3
205,8,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0,4,1,0,1,0,-2.5,1,9,31,1,1,2
205,9,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0,8,0,1,0,0,-2.5,1,1,31,1,1,3
205,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,4,0,1,0,1,2.5,0.75,6,31,1,1,1
206,1,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,5,0,0,1,0,-2.5,0.25,10,47,0,3,1
206,2,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0,8,0,1,0,0,-2.5,1,1,47,0,3,3
206,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0.25,3,0,1,0,0,-2.5,0.5,3,47,0,3,3
206,4,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,9,1,0,0,1,0,0.75,6,47,0,3,1
206,5,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0.75,4,0,1,1,0,0,0,4,47,0,3,2
206,6,1,0,0,0,0,0,0,0,0,1,1,0,5,0.5,2,1,0,0,0,2.5,0.5,8,47,0,3,1
206,7,1,0,0,0,0,0,0,0,0,1,0,0,5,0.75,4,0,0,0,1,-2.5,0.5,1,47,0,3,1
206,8,1,0,0,0,0,0,0,0,1,0,1,0,5,0.75,6,0,1,1,0,-2.5,0.75,2,47,0,3,1
206,9,1,0,0,0,0,0,0,0,0,0,0,0,-5,1,6,0,1,1,0,5,0.5,8,47,0,3,1
206,10,1,0,0,0,0,0,0,0,1,0,1,0,2.5,0,3,0,1,0,1,-2.5,0.75,10,47,0,3,1
207,1,1,0,0,0,0,0,0,0,1,0,1,0,5,0.5,7,0,1,0,0,2.5,0,8,34,0,3,1
207,2,1,0,0,0,0,0,0,0,1,0,1,0,2.5,0,3,0,1,0,1,-2.5,0.75,10,34,0,3,3
207,3,1,0,0,0,0,0,0,0,1,0,0,0,2.5,0.75,7,0,0,1,0,-2.5,0.75,5,34,0,3,1
207,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0.75,2,0,1,0,1,-5,1,3,34,0,3,3
207,5,1,0,0,0,0,0,0,0,1,0,0,0,-5,1,7,0,0,0,0,5,0.25,6,34,0,3,1
207,6,1,0,0,0,0,0,0,0,0,1,1,0,5,0.75,3,0,1,0,0,0,1,7,34,0,3,3
207,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0.25,3,0,1,0,0,-2.5,0.5,3,34,0,3,3
207,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0.25,3,0,0,0,0,0,0.75,1,34,0,3,1
207,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0.25,4,0,0,0,0,0,1,6,34,0,3,1
207,10,1,0,0,0,0,0,0,0,0,0,0,1,-5,0,6,1,0,1,0,2.5,0.25,7,34,0,3,3
208,1,1,0,0,0,0,0,0,0,0,1,0,1,-5,0,2,1,0,0,1,2.5,0.25,2,65,1,1,2
208,2,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0,4,1,0,1,0,-2.5,1,9,65,1,1,2
208,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5,8,0,0,0,0,2.5,1,7,65,1,1,1
208,4,1,0,0,0,0,0,0,0,0,0,1,0,2.5,0,8,0,0,0,1,-2.5,0.25,2,65,1,1,3
208,5,1,0,0,0,0,0,0,0,1,0,1,0,5,0.5,8,0,0,0,0,-2.5,0,4,65,1,1,3
208,6,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0.75,4,1,0,0,0,-5,0,6,65,1,1,2
208,7,1,0,0,0,0,0,0,0,0,1,1,0,5,0.5,2,1,0,0,0,2.5,0.5,8,65,1,1,2
208,8,1,0,0,0,0,0,0,0,1,0,1,0,-5,0.75,9,0,0,0,0,2.5,0,2,65,1,1,3
208,9,1,0,0,0,0,0,0,0,0,0,0,1,5,0.75,9,1,0,0,0,-2.5,0.25,4,65,1,1,3
208,10,1,0,0,0,0,0,0,0,0,1,0,0,-5,0.5,2,0,1,0,1,5,0,6,65,1,1,2
209,1,1,0,0,0,0,0,0,0,1,0,0,1,-5,1,6,0,0,1,0,-2.5,0.25,6,42,0,2,1
209,2,1,0,0,0,0,0,0,0,1,0,0,1,5,1,7,0,1,0,1,-5,0.5,5,42,0,2,NA
209,3,1,0,0,0,0,0,0,0,1,0,0,0,5,0.75,9,0,0,0,1,2.5,0.75,9,42,0,2,3
209,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-5,1,1,42,0,2,2
209,5,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0,8,0,1,0,0,-2.5,1,1,42,0,2,3
209,6,1,0,0,0,0,0,0,0,1,0,0,1,5,0.75,2,0,1,1,0,0,0.75,3,42,0,2,2
209,7,1,0,0,0,0,0,0,0,0,0,0,1,-5,1,9,0,1,0,0,0,0.25,7,42,0,2,1
209,8,1,0,0,0,0,0,0,0,0,0,1,0,2.5,1,3,1,0,0,1,5,0.25,9,42,0,2,NA
209,9,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,1,7,1,0,0,0,2.5,0.25,4,42,0,2,3
209,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,4,0,1,0,1,2.5,0.75,6,42,0,2,1
210,1,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0.75,4,0,1,1,0,0,0,4,60,1,3,2
210,2,1,0,0,0,0,0,0,0,1,0,1,0,-5,0.75,9,0,0,0,0,2.5,0,2,60,1,3,1
210,3,1,0,0,0,0,0,0,0,0,1,0,0,-5,0.5,9,0,0,1,0,2.5,1,4,60,1,3,NA
210,4,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.5,1,0,0,1,0,0,0.5,8,60,1,3,NA
210,5,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,5,0,0,1,0,-2.5,0.25,10,60,1,3,1
210,6,1,0,0,0,0,0,0,0,0,0,0,1,-5,0,6,1,0,1,0,2.5,0.25,7,60,1,3,2
210,7,1,0,0,0,0,0,0,0,0,0,1,0,2.5,1,3,1,0,0,1,5,0.25,9,60,1,3,NA
210,8,1,0,0,0,0,0,0,0,1,0,0,1,2.5,0.25,1,0,1,1,0,0,0.5,3,60,1,3,1
210,9,1,0,0,0,0,0,0,0,1,0,0,1,-5,1,6,0,0,1,0,-2.5,0.25,6,60,1,3,1
210,10,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,8,0,0,0,0,-5,0.5,9,60,1,3,3
211,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0.25,6,1,0,0,0,-2.5,1,2,45,0,1,3
211,2,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0,1,1,0,0,0,5,1,5,45,0,1,NA
211,3,1,0,0,0,0,0,0,0,0,1,0,1,0,1,8,0,0,1,0,-2.5,0.25,6,45,0,1,3
211,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,7,45,0,1,2
211,5,1,0,0,0,0,0,0,0,1,0,1,0,5,0,10,1,0,0,1,5,0.5,5,45,0,1,3
211,6,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.5,7,1,0,1,0,5,0,10,45,0,1,2
211,7,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.75,5,1,0,0,1,2.5,0.5,4,45,0,1,3
211,8,1,0,0,0,0,0,0,0,1,0,1,0,-5,0.75,9,0,0,0,0,2.5,0,2,45,0,1,3
211,9,1,0,0,0,0,0,0,0,0,1,0,0,-5,0.5,2,0,1,0,1,5,0,6,45,0,1,NA
211,10,1,0,0,0,0,0,0,0,0,1,1,0,5,0.75,3,0,1,0,0,0,1,7,45,0,1,3
212,1,1,0,0,0,0,0,0,0,0,1,1,0,5,0.5,2,1,0,0,0,2.5,0.5,8,24,0,3,1
212,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,5,0,0,0,1,-2.5,0,9,24,0,3,1
212,3,1,0,0,0,0,0,0,0,1,0,1,0,5,0.5,8,0,0,0,0,-2.5,0,4,24,0,3,1
212,4,1,0,0,0,0,0,0,0,1,0,1,0,5,0.25,4,0,0,0,0,-5,0.75,9,24,0,3,1
212,5,1,0,0,0,0,0,0,0,0,1,1,0,2.5,1,9,0,1,0,1,5,0.25,9,24,0,3,1
212,6,1,0,0,0,0,0,0,0,1,0,0,1,5,0.75,2,0,1,1,0,0,0.75,3,24,0,3,3
212,7,1,0,0,0,0,0,0,0,0,1,0,0,5,0.5,10,1,0,0,0,2.5,1,5,24,0,3,1
212,8,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,9,1,0,0,1,0,0.75,6,24,0,3,1
212,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0.25,7,1,0,1,0,-5,0.75,5,24,0,3,1
212,10,1,0,0,0,0,0,0,0,1,0,1,0,5,0.75,6,0,1,1,0,-2.5,0.75,2,24,0,3,1
213,1,1,0,0,0,0,0,0,0,0,0,0,1,-5,1,9,0,1,0,0,0,0.25,7,46,1,2,1
213,2,1,0,0,0,0,0,0,0,1,0,0,0,2.5,0,5,0,0,0,0,2.5,0.75,8,46,1,2,1
213,3,1,0,0,0,0,0,0,0,1,0,1,0,5,0.5,7,0,1,0,0,2.5,0,8,46,1,2,NA
213,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0.25,3,0,1,0,0,-2.5,0.5,3,46,1,2,3
213,5,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0.5,1,0,0,0,1,0,0,3,46,1,2,3
213,6,1,0,0,0,0,0,0,0,1,0,0,1,5,0.25,8,0,1,1,0,2.5,0.25,10,46,1,2,NA
213,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0.25,6,1,0,0,0,-2.5,1,2,46,1,2,NA
213,8,1,0,0,0,0,0,0,0,1,0,0,1,0,0.25,4,0,0,0,0,0,1,6,46,1,2,1
213,9,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,1,5,0,0,0,1,0,0,10,46,1,2,3
213,10,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.25,10,0,0,1,0,5,0.75,1,46,1,2,3
214,1,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,8,0,0,0,0,-5,0.5,9,40,1,3,1
214,2,1,0,0,0,0,0,0,0,0,0,0,1,5,0.75,9,1,0,0,0,-2.5,0.25,4,40,1,3,3
214,3,1,0,0,0,0,0,0,0,0,0,0,0,5,0.75,3,0,0,1,0,0,0,5,40,1,3,1
214,4,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.5,1,0,0,1,0,0,0.5,8,40,1,3,2
214,5,1,0,0,0,0,0,0,0,1,0,0,1,-2.5,0.75,7,0,0,1,0,2.5,0.25,1,40,1,3,1
214,6,1,0,0,0,0,0,0,0,1,0,1,0,5,0.75,6,0,1,1,0,-2.5,0.75,2,40,1,3,3
214,7,1,0,0,0,0,0,0,0,1,0,0,0,-5,1,7,0,0,0,0,5,0.25,6,40,1,3,1
214,8,1,0,0,0,0,0,0,0,0,1,0,1,2.5,0.25,5,0,1,0,0,0,0.75,10,40,1,3,NA
214,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5,8,0,1,0,0,-5,0,8,40,1,3,1
214,10,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0,8,0,1,0,0,-2.5,1,1,40,1,3,NA
215,1,1,0,0,0,0,0,0,0,0,1,0,1,-5,0,2,1,0,0,1,2.5,0.25,2,47,1,1,2
215,2,1,0,0,0,0,0,0,0,0,0,0,1,-5,0.5,5,1,0,0,0,-5,0.5,9,47,1,1,NA
215,3,1,0,0,0,0,0,0,0,1,0,1,0,-5,0.75,9,0,0,0,0,2.5,0,2,47,1,1,3
215,4,1,0,0,0,0,0,0,0,0,0,0,1,-5,0,6,1,0,1,0,2.5,0.25,7,47,1,1,1
215,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,8,47,1,1,1
215,6,1,0,0,0,0,0,0,0,1,0,0,0,-2.5,0,3,1,0,1,0,5,0.75,1,47,1,1,3
215,7,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.25,8,0,0,0,1,5,1,3,47,1,1,1
215,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-5,1,7,47,1,1,2
215,9,1,0,0,0,0,0,0,0,0,1,0,1,-5,0.25,10,1,0,0,1,-5,0,4,47,1,1,NA
215,10,1,0,0,0,0,0,0,0,0,0,0,1,-5,0,5,1,0,0,0,2.5,1,4,47,1,1,NA
216,1,1,0,0,0,0,0,0,0,1,0,0,0,-5,0,9,1,0,0,0,5,0.5,7,44,1,3,1
216,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,6,0,1,0,1,5,1,9,44,1,3,NA
216,3,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,1,7,1,0,0,0,2.5,0.25,4,44,1,3,1
216,4,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,1,1,0,0,0,1,2.5,0.75,10,44,1,3,2
216,5,1,0,0,0,0,0,0,0,0,0,0,0,5,0.5,4,0,1,0,1,5,0,5,44,1,3,1
216,6,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0,8,0,1,0,0,-2.5,1,1,44,1,3,3
216,7,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,1,5,0,0,0,1,0,0,10,44,1,3,1
216,8,1,0,0,0,0,0,0,0,1,0,1,0,5,0,7,1,0,0,0,2.5,1,2,44,1,3,3
216,9,1,0,0,0,0,0,0,0,1,0,0,1,-2.5,0.75,7,0,0,1,0,2.5,0.25,1,44,1,3,3
216,10,1,0,0,0,0,0,0,0,0,1,0,1,-5,0,2,1,0,0,1,2.5,0.25,2,44,1,3,2
217,1,1,0,0,0,0,0,0,0,0,0,0,0,-2.5,0.5,4,1,0,1,0,-2.5,0,1,41,1,3,NA
217,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,4,0,1,0,1,2.5,0.75,6,41,1,3,1
217,3,1,0,0,0,0,0,0,0,0,0,0,0,5,0.75,7,0,0,0,1,-5,0,2,41,1,3,NA
217,4,1,0,0,0,0,0,0,0,1,0,0,0,5,0.75,9,0,0,0,1,2.5,0.75,9,41,1,3,NA
217,5,1,0,0,0,0,0,0,0,1,0,0,1,-2.5,0.75,7,0,0,1,0,2.5,0.25,1,41,1,3,3
217,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5,8,0,1,0,0,-5,0,8,41,1,3,1
217,7,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,1,7,1,0,0,0,2.5,0.25,4,41,1,3,1
217,8,1,0,0,0,0,0,0,0,0,1,1,0,5,0.75,3,0,1,0,0,0,1,7,41,1,3,1
217,9,1,0,0,0,0,0,0,0,0,0,0,1,5,0.75,9,1,0,0,0,-2.5,0.25,4,41,1,3,1
217,10,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0.75,10,0,1,1,0,2.5,0.25,1,41,1,3,3
218,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.25,3,0,0,0,0,0,0.75,1,32,1,2,3
218,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,8,0,0,1,0,-2.5,0.25,6,32,1,2,1
218,3,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0.75,4,1,0,0,0,-5,0,6,32,1,2,1
218,4,1,0,0,0,0,0,0,0,1,0,1,0,-5,0.75,9,0,0,0,0,2.5,0,2,32,1,2,1
218,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-5,1,7,32,1,2,2
218,6,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0.25,6,1,0,1,0,5,0.5,8,32,1,2,1
218,7,1,0,0,0,0,0,0,0,1,0,1,0,2.5,0,3,0,1,0,1,-2.5,0.75,10,32,1,2,1
218,8,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.75,5,1,0,0,1,2.5,0.5,4,32,1,2,1
218,9,1,0,0,0,0,0,0,0,1,0,1,0,-2.5,0.25,9,0,1,0,1,5,0.5,3,32,1,2,1
218,10,1,0,0,0,0,0,0,0,1,0,1,0,-5,0,10,0,1,0,0,0,1,10,32,1,2,1
219,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,6,0,1,0,1,5,1,9,64,1,3,1
219,2,1,0,0,0,0,0,0,0,0,0,1,0,2.5,1,3,1,0,0,1,5,0.25,9,64,1,3,1
219,3,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0.75,4,1,0,0,0,-5,0,6,64,1,3,1
219,4,1,0,0,0,0,0,0,0,0,0,0,0,-5,1,6,0,1,1,0,5,0.5,8,64,1,3,3
219,5,1,0,0,0,0,0,0,0,1,0,0,0,2.5,0,5,0,0,0,0,2.5,0.75,8,64,1,3,1
219,6,1,0,0,0,0,0,0,0,1,0,1,0,5,0,10,1,0,0,1,5,0.5,5,64,1,3,1
219,7,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.25,10,0,0,1,0,5,0.75,1,64,1,3,1
219,8,1,0,0,0,0,0,0,0,0,1,1,0,0,1,5,0,0,0,1,-2.5,0,9,64,1,3,1
219,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5,8,0,1,0,0,-5,0,8,64,1,3,1
219,10,1,0,0,0,0,0,0,0,0,1,0,1,0,1,8,0,0,1,0,-2.5,0.25,6,64,1,3,3
220,1,1,0,0,0,0,0,0,0,0,1,0,0,-5,0.5,9,0,0,1,0,2.5,1,4,49,0,1,1
220,2,1,0,0,0,0,0,0,0,1,0,0,1,5,1,7,0,1,0,1,-5,0.5,5,49,0,1,3
220,3,1,0,0,0,0,0,0,0,1,0,1,0,5,0,7,1,0,0,0,2.5,1,2,49,0,1,1
220,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,5,0,1,0,1,-5,0.75,10,49,0,1,2
220,5,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,1,5,0,0,0,1,0,0,10,49,0,1,2
220,6,1,0,0,0,0,0,0,0,1,0,1,0,-2.5,0.25,9,0,1,0,1,5,0.5,3,49,0,1,1
220,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-5,1,1,49,0,1,2
220,8,1,0,0,0,0,0,0,0,0,1,0,0,5,0.5,10,1,0,0,0,2.5,1,5,49,0,1,1
220,9,1,0,0,0,0,0,0,0,0,0,1,0,2.5,1,3,1,0,0,1,5,0.25,9,49,0,1,2
220,10,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0,8,0,1,0,0,-2.5,1,1,49,0,1,NA
221,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.25,4,0,0,0,0,0,1,6,41,1,3,NA
221,2,1,0,0,0,0,0,0,0,0,0,1,0,2.5,0,8,0,0,0,1,-2.5,0.25,2,41,1,3,3
221,3,1,0,0,0,0,0,0,0,0,1,0,0,-5,0.5,9,0,0,1,0,2.5,1,4,41,1,3,NA
221,4,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.25,8,0,0,0,1,5,1,3,41,1,3,NA
221,5,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,10,0,0,0,1,-5,0.5,9,41,1,3,1
221,6,1,0,0,0,0,0,0,0,0,1,1,0,2.5,0.75,6,1,0,0,0,0,0.75,2,41,1,3,3
221,7,1,0,0,0,0,0,0,0,0,0,0,1,5,0.75,2,0,1,0,0,5,0.75,7,41,1,3,1
221,8,1,0,0,0,0,0,0,0,0,0,0,0,5,0.5,4,0,1,0,1,5,0,5,41,1,3,1
221,9,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,1,1,0,0,0,1,2.5,0.75,10,41,1,3,2
221,10,1,0,0,0,0,0,0,0,1,0,0,0,-2.5,0,3,1,0,1,0,5,0.75,1,41,1,3,1
222,1,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0,8,0,1,0,0,-2.5,1,1,38,0,1,3
222,2,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0,4,1,0,1,0,-2.5,1,9,38,0,1,2
222,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0.25,6,1,0,0,0,-2.5,1,2,38,0,1,2
222,4,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0.5,1,0,0,0,1,0,0,3,38,0,1,2
222,5,1,0,0,0,0,0,0,0,0,1,1,0,5,0.5,2,1,0,0,0,2.5,0.5,8,38,0,1,1
222,6,1,0,0,0,0,0,0,0,1,0,1,0,5,0.75,6,0,1,1,0,-2.5,0.75,2,38,0,1,3
222,7,1,0,0,0,0,0,0,0,0,0,0,0,5,0.75,3,0,0,1,0,0,0,5,38,0,1,1
222,8,1,0,0,0,0,0,0,0,0,0,1,0,2.5,0,8,0,0,0,1,-2.5,0.25,2,38,0,1,1
222,9,1,0,0,0,0,0,0,0,0,1,1,0,5,0.75,3,0,1,0,0,0,1,7,38,0,1,1
222,10,1,0,0,0,0,0,0,0,0,1,1,0,2.5,1,9,0,1,0,1,5,0.25,9,38,0,1,1
223,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.25,3,0,0,0,0,0,0.75,1,25,1,2,3
223,2,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0,4,1,0,1,0,-2.5,1,9,25,1,2,2
223,3,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.75,5,1,0,0,1,2.5,0.5,4,25,1,2,NA
